tr_build_id,gh_project_name,tr_log_status,status_code,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_bool_tests_failed,tr_log_testduration,tr_log_setup_time,tr_log_buildduration,build_success_per_minute,missing_setup_time,missing_frameworks,missing_tests_failed,missing_tests_ok,missing_test_duration,tr_log_testduration_outlier,tr_log_num_tests_run_outlier,tr_log_buildduration_outlier
46212835,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,42.0,0.0,0.0,0,1,1,1,1,0,0,0
18888907,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0
46617638,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,32.0,0.0,0.0,0,1,1,1,1,0,0,0
46633240,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,24.0,0.0,0.0,0,1,1,1,1,0,0,0
46644143,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,45.0,0.0,0.0,0,1,1,1,1,0,0,0
46645855,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,38.0,0.0,0.0,0,1,1,1,1,0,0,0
47051695,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,27.0,0.0,0.0,0,1,1,1,1,0,0,0
48286114,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,25.0,0.0,0.0,0,1,1,1,1,0,0,0
48286387,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,41.0,0.0,0.0,0,1,1,1,1,0,0,0
48286486,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,29.0,0.0,0.0,0,1,1,1,1,0,0,0
48287022,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,35.0,0.0,0.0,0,1,1,1,1,0,0,0
48483189,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,48.0,0.0,0.0,0,1,1,1,1,0,0,0
18889761,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0
48491697,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,73.0,0.0,0.0,0,1,1,1,1,0,0,0
48493338,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,31.0,0.0,0.0,0,1,1,1,1,0,0,0
48548958,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,27.0,0.0,0.0,0,1,1,1,1,0,0,0
